Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;PIEMONTE;TO;1001279;A1NN; ;L340;TRAVES;B;B1;TO00000788;9;Magazzini;NORMALE;P;260;390;L;1,6;2,4;L;
NORD-OVEST;PIEMONTE;TO;1001278;A1NQ; ;L345;TRAVERSELLA;B;B1;TO00000790;21;Abitazioni di tipo economico;NORMALE;P;340;510;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001278;A1NQ; ;L345;TRAVERSELLA;B;B1;TO00000790;13;Box;NORMALE;P;260;390;L;1,4;2,1;L;
NORD-OVEST;PIEMONTE;TO;1001278;A1NQ; ;L345;TRAVERSELLA;B;B1;TO00000790;9;Magazzini;NORMALE;P;130;190;L;1;1,4;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;B;B1;TO00000792;20;Abitazioni civili;NORMALE;P;1150;1750;L;5;7,5;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;B;B1;TO00000792;21;Abitazioni di tipo economico;NORMALE;P;810;1200;L;4,8;7,3;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;B;B1;TO00000792;13;Box;NORMALE;P;580;880;L;3,4;5,2;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;B;B1;TO00000792;5;Negozi;NORMALE;P;550;1100;L;5,1;10,2;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;C;C1;TO00001131;20;Abitazioni civili;NORMALE;P;1150;1700;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;C;C1;TO00001131;21;Abitazioni di tipo economico;NORMALE;P;870;1300;L;4,7;7;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;C;C1;TO00001131;13;Box;NORMALE;P;640;960;L;3,4;5,1;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;C;C1;TO00001131;5;Negozi;NORMALE;P;500;1000;L;5,6;11,2;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;C;C1;TO00001131;6;Uffici;NORMALE;P;900;1350;L;4;8;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;D;D1;TO00001133;20;Abitazioni civili;NORMALE;P;1150;1750;L;5,4;8,2;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;D;D1;TO00001133;21;Abitazioni di tipo economico;NORMALE;P;800;1200;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;D;D1;TO00001133;6;Uffici;NORMALE;P;900;1350;L;4;8;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;D;D2;TO00001134;6;Uffici;NORMALE;P;900;1350;L;4;8;L;
NORD-OVEST;PIEMONTE;TO;1001280;A1NR; ;L445;TROFARELLO;D;D2;TO00001134;8;Capannoni industriali;NORMALE;P;240;480;L;2;4;L;
NORD-OVEST;PIEMONTE;TO;1001281;A1NS; ;L515;USSEAUX;B;B1;TO00000794;20;Abitazioni civili;NORMALE;P;680;1000;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001281;A1NS; ;L515;USSEAUX;B;B1;TO00000794;21;Abitazioni di tipo economico;NORMALE;P;510;760;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001281;A1NS; ;L515;USSEAUX;B;B1;TO00000794;13;Box;NORMALE;P;480;720;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001281;A1NS; ;L515;USSEAUX;B;B1;TO00000794;9;Magazzini;NORMALE;P;230;340;L;1,4;2,1;L;
